sample_id,subject_id,species_name,polymorphism_rate,Shannon_alpha_diversity
700014498,158418336,Phascolarctobacterium_sp_59817,8.847115493591757e-05,3.3027378927
700014498,158418336,Bacteroides_caccae_53434,0.00023413389156112045,3.3027378927
700014498,158418336,Bacteroides_vulgatus_57955,0.007679156391510707,3.3027378927
700164249,739574095,Parabacteroides_merdae_56972,0.002147741381585637,1.93037097299
700164249,739574095,Bacteroides_ovatus_58035,0.006598618133072687,1.93037097299
700164249,739574095,Bacteroides_massiliensis_44749,0.00010103101281637681,1.93037097299
700164249,739574095,Faecalibacterium_prausnitzii_57453,0.0746738073738201,1.93037097299
700164249,739574095,Ruminococcus_bicirculans_59300,7.566106724817845e-05,1.93037097299
700164249,739574095,Phascolarctobacterium_sp_59817,0.001392231827661483,1.93037097299
700164249,739574095,Bacteroides_vulgatus_57955,1.0687897165416334e-05,1.93037097299
700166586,160845950,Parabacteroides_merdae_56972,0.00028734585099224905,1.42813746073
700166586,160845950,Sutterella_wadsworthensis_56828,0.00039392888232483444,1.42813746073
700166586,160845950,Alistipes_putredinis_61533,0.00011734460460590036,1.42813746073
700166586,160845950,Bacteroides_thetaiotaomicron_56941,0.00013626233132210826,1.42813746073
700166586,160845950,Bacteroides_ovatus_58035,0.020811506505101017,1.42813746073
700166586,160845950,Alistipes_shahii_62199,0.0013653628345832581,1.42813746073
700166586,160845950,Bacteroides_vulgatus_57955,3.970593215127247e-05,1.42813746073
700163296,316129862,Dialister_invisus_61905,0.0002982415677704426,3.36337418883
700163296,316129862,Barnesiella_intestinihominis_62208,6.452340548602471e-05,3.36337418883
700163296,316129862,Ruminococcus_bromii_62047,4.79216282902015e-05,3.36337418883
700163296,316129862,Alistipes_shahii_62199,0.0003205110698111113,3.36337418883
700163296,316129862,Faecalibacterium_prausnitzii_62201,0.0006168897770242778,3.36337418883
700163296,316129862,Faecalibacterium_prausnitzii_57453,0.00011810563401526601,3.36337418883
700163296,316129862,Akkermansia_muciniphila_55290,0.000178968120890559,3.36337418883
700163296,316129862,Bifidobacterium_adolescentis_56815,0.008677419596015075,3.36337418883
700163296,316129862,Alistipes_putredinis_61533,0.00012345357434854224,3.36337418883
700163296,316129862,Faecalibacterium_cf_62236,0.0036739726876809757,3.36337418883
700163296,316129862,Bacteroides_ovatus_58035,0.013768872186339168,3.36337418883
700163296,316129862,Bacteroides_massiliensis_44749,0.0001626465217586636,3.36337418883
700163296,316129862,Bacteroides_xylanisolvens_57185,0.0028598567613765,3.36337418883
700163296,316129862,Bacteroides_uniformis_57318,0.020139599877549333,3.36337418883
700163296,316129862,Bacteroides_faecis_58503,0.00029411866646077763,3.36337418883
700163296,316129862,Ruminococcus_bicirculans_59300,0.0006607649104756932,3.36337418883
700163296,316129862,Alistipes_onderdonkii_55464,0.00015950768191272526,3.36337418883
700163296,316129862,Eubacterium_rectale_56927,0.04146689983442084,3.36337418883
700163296,316129862,Bacteroides_vulgatus_57955,0.010134026359221154,3.36337418883
700124561,797461496,Odoribacter_splanchnicus_62174,0.0002537894683416473,2.85197847237
700124561,797461496,Faecalibacterium_prausnitzii_61481,0.001689758817216396,2.85197847237
700124561,797461496,Alistipes_finegoldii_56071,7.422256291354367e-05,2.85197847237
700124561,797461496,Alistipes_putredinis_61533,1.1739844332025229e-05,2.85197847237
700124561,797461496,Bacteroides_thetaiotaomicron_56941,4.68778536896975e-05,2.85197847237
700124561,797461496,Bacteroides_massiliensis_44749,1.819182954451277e-05,2.85197847237
700124561,797461496,Faecalibacterium_prausnitzii_57453,0.0027826150744316575,2.85197847237
700124561,797461496,Bacteroides_cellulosilyticus_58046,0.00011101651500781028,2.85197847237
700124561,797461496,Bacteroides_uniformis_57318,8.15693698930508e-05,2.85197847237
700124561,797461496,Ruminococcus_bicirculans_59300,0.00033459784569773293,2.85197847237
700124561,797461496,Bacteroides_stercoris_56735,4.5092762051603936e-05,2.85197847237
700124561,797461496,Bacteroides_vulgatus_57955,1.0715396482449936e-05,2.85197847237
700023845,763759525,Oscillospiraceae_bacterium_54867,0.005839390727058845,2.03381254512
700023845,763759525,Ruminococcus_bromii_62047,7.254111086031661e-05,2.03381254512
700023845,763759525,Bacteroides_fragilis_54507,1.9659982512010412e-05,2.03381254512
700023845,763759525,Oscillibacter_sp_60799,0.0005980601330928753,2.03381254512
700023845,763759525,Alistipes_putredinis_61533,4.3065595980769966e-05,2.03381254512
700023845,763759525,Roseburia_intestinalis_56239,4.4522478027688497e-05,2.03381254512
700023845,763759525,Bacteroides_ovatus_58035,1.52027210591e-05,2.03381254512
700023845,763759525,Eubacterium_siraeum_57634,4.5490289005400584e-05,2.03381254512
700023845,763759525,Bacteroides_cellulosilyticus_58046,8.349931694399985e-05,2.03381254512
700023845,763759525,Bacteroides_uniformis_57318,0.016504647707272314,2.03381254512
700023845,763759525,Parabacteroides_distasonis_56985,5.015959007581914e-06,2.03381254512
700023845,763759525,Alistipes_onderdonkii_55464,1.2557935153591986e-05,2.03381254512
700023845,763759525,Burkholderiales_bacterium_56577,7.839177397662395e-05,2.03381254512
700023845,763759525,Eubacterium_rectale_56927,0.0007615165202996892,2.03381254512
700023845,763759525,Bacteroides_vulgatus_57955,3.742593782019875e-05,2.03381254512
700166862,160987560,Phascolarctobacterium_sp_59817,0.0002190777499153101,1.5365471688
700166862,160987560,Alistipes_putredinis_61533,2.8357859993403418e-05,1.5365471688
700166862,160987560,Alistipes_shahii_62199,0.00018178621840915933,1.5365471688
700166862,160987560,Bacteroides_xylanisolvens_57185,3.6413046582090275e-05,1.5365471688
700166862,160987560,Bacteroides_uniformis_57318,4.8237308705044254e-05,1.5365471688
700166862,160987560,Bacteroides_stercoris_56735,4.481268698409811e-05,1.5365471688
700166862,160987560,Eubacterium_rectale_56927,0.005669040255589447,1.5365471688
700166862,160987560,Bacteroides_vulgatus_57955,0.007294353991633834,1.5365471688
700117537,486505039,Sutterella_wadsworthensis_56828,0.00015975969598773537,1.78321923981
700117537,486505039,Faecalibacterium_prausnitzii_61481,8.540089717698673e-05,1.78321923981
700117537,486505039,Alistipes_finegoldii_56071,0.00030769251633611257,1.78321923981
700117537,486505039,Ruminococcus_gnavus_57638,9.709078369574513e-05,1.78321923981
700117537,486505039,Roseburia_inulinivorans_61943,0.0010039973740709285,1.78321923981
700117537,486505039,Bacteroides_ovatus_58035,0.014616068394113876,1.78321923981
700117537,486505039,Faecalibacterium_prausnitzii_57453,0.00022238213335753956,1.78321923981
700117537,486505039,Parabacteroides_distasonis_56985,0.00010453666573676569,1.78321923981
700117537,486505039,Ruminococcus_bicirculans_59300,8.696313923644423e-05,1.78321923981
700117537,486505039,Bacteroides_stercoris_56735,2.0729490294233677e-05,1.78321923981
700117537,486505039,Eubacterium_rectale_56927,0.03163806223014466,1.78321923981
700117537,486505039,Bacteroides_vulgatus_57955,0.00038162691957164814,1.78321923981
700172461,763901136,Faecalibacterium_prausnitzii_61481,0.026687038480473206,3.22770429389
700172461,763901136,Faecalibacterium_cf_62236,0.018799268425516817,3.22770429389
700172461,763901136,Burkholderiales_bacterium_56577,0.03923716380111856,3.22770429389
700172461,763901136,Paraprevotella_clara_33712,5.6709588438204456e-05,3.22770429389
700172461,763901136,Faecalibacterium_prausnitzii_57453,0.02281554431369013,3.22770429389
700172461,763901136,Ruminococcus_bromii_62047,8.661618313533816e-05,3.22770429389
700172461,763901136,Bacteroides_fragilis_54507,0.0001375707868061967,3.22770429389
700172461,763901136,Faecalibacterium_prausnitzii_62201,0.009106419743874888,3.22770429389
700172461,763901136,Bifidobacterium_adolescentis_56815,0.0015209664301093096,3.22770429389
700172461,763901136,Blautia_wexlerae_56130,0.02665479294184328,3.22770429389
700172461,763901136,Bacteroides_ovatus_58035,2.1245889468447783e-05,3.22770429389
700172461,763901136,Odoribacter_splanchnicus_62174,3.175927837241987e-05,3.22770429389
700172461,763901136,Bacteroides_vulgatus_57955,0.05392777334112415,3.22770429389
700172461,763901136,Parabacteroides_merdae_56972,4.4734186611901925e-05,3.22770429389
700172461,763901136,Eubacterium_eligens_61678,0.047084409968583776,3.22770429389
700172461,763901136,Alistipes_finegoldii_56071,1.373510916502055e-05,3.22770429389
700172461,763901136,Oscillibacter_sp_60799,9.453717898189198e-05,3.22770429389
700172461,763901136,Clostridium_sp_61482,7.98451908229218e-05,3.22770429389
700172461,763901136,Roseburia_intestinalis_56239,0.00014054633194158698,3.22770429389
700172461,763901136,Lachnospiraceae_bacterium_51870,0.00010832674477544671,3.22770429389
700172461,763901136,Eubacterium_ventriosum_61474,0.0007032455475080028,3.22770429389
700172461,763901136,Dialister_invisus_61905,0.0001403615109867078,3.22770429389
700172461,763901136,Bacteroides_faecis_58503,0.008281338172858468,3.22770429389
700172461,763901136,Alistipes_putredinis_61533,0.0001665494669566423,3.22770429389
700172461,763901136,Alistipes_shahii_62199,4.749598887954908e-05,3.22770429389
700172461,763901136,Roseburia_inulinivorans_61943,0.001032064122345612,3.22770429389
700172461,763901136,Ruminococcus_bicirculans_59300,0.00012465143723639193,3.22770429389
700035237,158357646,Phascolarctobacterium_sp_59817,0.00011194182349207797,2.59105358453
700035237,158357646,Oscillospiraceae_bacterium_54867,0.0031766176416989454,2.59105358453
700035237,158357646,Ruminococcus_bromii_62047,6.210525543131959e-05,2.59105358453
700035237,158357646,Bacteroides_eggerthii_54457,0.0005765993181717248,2.59105358453
700035237,158357646,Alistipes_finegoldii_56071,0.00047335421619997486,2.59105358453
700035237,158357646,Oscillibacter_sp_60799,0.00011088018778296455,2.59105358453
700035237,158357646,Blautia_wexlerae_56130,0.01240995861424873,2.59105358453
700035237,158357646,Alistipes_shahii_62199,0.006949868151626538,2.59105358453
700035237,158357646,Eubacterium_siraeum_57634,0.0010132278466164334,2.59105358453
700035237,158357646,Alistipes_onderdonkii_55464,8.266135194481139e-05,2.59105358453
700035237,158357646,Bacteroidales_bacterium_58650,0.00014624264734804202,2.59105358453
700037303,765256553,Faecalibacterium_prausnitzii_61481,0.009074471628530636,3.11185601837
700037303,765256553,Faecalibacterium_cf_62236,0.04770202615002385,3.11185601837
700037303,765256553,Bacteroides_intestinalis_61596,5.1086850363680904e-05,3.11185601837
700037303,765256553,Bacteroides_uniformis_57318,0.001027439719539293,3.11185601837
700037303,765256553,Burkholderiales_bacterium_56577,0.010260243510725065,3.11185601837
700037303,765256553,Faecalibacterium_prausnitzii_57453,0.0005087760262663002,3.11185601837
700037303,765256553,Ruminococcus_bromii_62047,0.00011530178755247614,3.11185601837
700037303,765256553,Bacteroides_thetaiotaomicron_56941,0.019838807772034305,3.11185601837
700037303,765256553,Bacteroides_massiliensis_44749,0.00011939722147862865,3.11185601837
700037303,765256553,Odoribacter_splanchnicus_62174,0.00038047110130512744,3.11185601837
700037303,765256553,Bacteroides_vulgatus_57955,0.007650227722049553,3.11185601837
700037303,765256553,Akkermansia_muciniphila_55290,0.0018730711768921002,3.11185601837
700037303,765256553,Parabacteroides_merdae_56972,4.3927975894330185e-05,3.11185601837
700037303,765256553,Eubacterium_eligens_61678,0.00029976083604193744,3.11185601837
700037303,765256553,Alistipes_finegoldii_56071,0.00027034255227642546,3.11185601837
700037303,765256553,Oscillibacter_sp_60799,0.0035569680131962347,3.11185601837
700037303,765256553,Alistipes_onderdonkii_55464,0.00014427948386081885,3.11185601837
700037303,765256553,Bacteroides_stercoris_56735,0.027876982715867617,3.11185601837
700037303,765256553,Barnesiella_intestinihominis_62208,0.00014008221369887249,3.11185601837
700037303,765256553,Alistipes_putredinis_61533,0.0193968359522771,3.11185601837
700037303,765256553,Alistipes_shahii_62199,0.004257332324284796,3.11185601837
700037303,765256553,Butyricimonas_virosa_58742,0.009844272157755673,3.11185601837
700037303,765256553,Parabacteroides_distasonis_56985,0.00023324898402072772,3.11185601837
700037303,765256553,Bacteroides_caccae_53434,0.0006874071458738916,3.11185601837
700038158,763678604,Faecalibacterium_prausnitzii_61481,0.003004555296417642,2.9952855156
700038158,763678604,Faecalibacterium_cf_62236,0.022687173918014614,2.9952855156
700038158,763678604,Bacteroides_uniformis_57318,1.9756730743947305e-05,2.9952855156
700038158,763678604,Bacteroides_vulgatus_57955,0.03688289411514281,2.9952855156
700038158,763678604,Ruminococcus_bromii_62047,0.00022711759418372982,2.9952855156
700038158,763678604,Bacteroides_thetaiotaomicron_56941,0.0010144819014790921,2.9952855156
700038158,763678604,Bacteroides_massiliensis_44749,8.243235023484514e-05,2.9952855156
700038158,763678604,Faecalibacterium_prausnitzii_57453,7.019020811560842e-05,2.9952855156
700038158,763678604,Bacteroides_cellulosilyticus_58046,3.844582752628871e-05,2.9952855156
700038158,763678604,Alistipes_sp_59510,0.0010383896093426178,2.9952855156
700038158,763678604,Bacteroides_finegoldii_57739,4.5355310093335424e-05,2.9952855156
700038158,763678604,Parabacteroides_merdae_56972,0.0003035613840820465,2.9952855156
700038158,763678604,Eubacterium_eligens_61678,0.0007967109321374204,2.9952855156
700038158,763678604,Alistipes_finegoldii_56071,0.00010274250569852642,2.9952855156
700038158,763678604,Oscillibacter_sp_60799,0.0009426687991560064,2.9952855156
700038158,763678604,Roseburia_inulinivorans_61943,0.025045379329015453,2.9952855156
700038158,763678604,Bacteroides_stercoris_56735,0.001373433206609107,2.9952855156
700038158,763678604,Bacteroidales_bacterium_58650,0.001246607455138961,2.9952855156
700038158,763678604,Oscillospiraceae_bacterium_54867,0.013847584027031994,2.9952855156
700038158,763678604,Odoribacter_laneus_62216,7.589859856961875e-05,2.9952855156
700038158,763678604,Bacteroides_caccae_53434,0.0002598749151360629,2.9952855156
700038158,763678604,Alistipes_putredinis_61533,0.0010317748757581297,2.9952855156
700038158,763678604,Alistipes_shahii_62199,0.0047033448510236265,2.9952855156
700038158,763678604,Bacteroides_xylanisolvens_57185,0.023143203332448237,2.9952855156
700038158,763678604,Parabacteroides_distasonis_56985,0.00011167292183063343,2.9952855156
700038158,763678604,Ruminococcus_bicirculans_59300,8.378203104573749e-05,2.9952855156
700038158,763678604,Eubacterium_rectale_56927,0.04177353984186401,2.9952855156
700038870,861967750,Faecalibacterium_prausnitzii_61481,7.78817715609963e-06,2.83871576916
700038870,861967750,Faecalibacterium_cf_62236,0.00038770711794123837,2.83871576916
700038870,861967750,Bacteroides_uniformis_57318,0.00043229170415640567,2.83871576916
700038870,861967750,Bacteroides_vulgatus_57955,0.008333232329750855,2.83871576916
700038870,861967750,Paraprevotella_clara_33712,4.8867836874569485e-05,2.83871576916
700038870,861967750,Sutterella_wadsworthensis_56828,7.205509250490947e-05,2.83871576916
700038870,861967750,Faecalibacterium_prausnitzii_62201,0.00533654892472424,2.83871576916
700038870,861967750,Bacteroides_ovatus_58035,0.01842502942108898,2.83871576916
700038870,861967750,Odoribacter_splanchnicus_62174,0.006118125224316687,2.83871576916
700038870,861967750,Parabacteroides_merdae_56972,0.01808101759648931,2.83871576916
700038870,861967750,Eubacterium_eligens_61678,0.0012711902984166234,2.83871576916
700038870,861967750,Oscillibacter_sp_60799,3.0775690511140694e-05,2.83871576916
700038870,861967750,Roseburia_inulinivorans_61943,0.0004155647027438594,2.83871576916
700038870,861967750,Roseburia_intestinalis_56239,0.0015552392856241614,2.83871576916
700038870,861967750,Bacteroides_caccae_53434,4.7270071589247795e-05,2.83871576916
700038870,861967750,Bacteroides_stercoris_56735,3.0389872037723536e-05,2.83871576916
700038870,861967750,Bacteroidales_bacterium_58650,0.0012037059330049092,2.83871576916
700038870,861967750,Coprobacter_fastidiosus_56550,0.0006182448463026648,2.83871576916
700038870,861967750,Barnesiella_intestinihominis_62208,3.914940530665589e-05,2.83871576916
700038870,861967750,Oscillospiraceae_bacterium_54867,0.008276991373412416,2.83871576916
700038870,861967750,Bacteroides_eggerthii_54457,0.0006006742657544007,2.83871576916
700038870,861967750,Bacteroides_faecis_58503,1.3923301959884599e-05,2.83871576916
700038870,861967750,Alistipes_putredinis_61533,7.633083285582635e-06,2.83871576916
700038870,861967750,Alistipes_shahii_62199,3.804476367301294e-05,2.83871576916
700038870,861967750,Bacteroides_xylanisolvens_57185,0.0033365790331249066,2.83871576916
700038870,861967750,Parabacteroides_distasonis_56985,0.0003011054861123889,2.83871576916
700038870,861967750,Ruminococcus_bicirculans_59300,0.0004433286985965346,2.83871576916
700038870,861967750,Eubacterium_rectale_56927,3.4801430030383164e-05,2.83871576916
700164050,234447334,Dialister_invisus_61905,0.0006094972395676845,1.55775942051
700164050,234447334,Phascolarctobacterium_sp_59817,0.00048204814772248735,1.55775942051
700164050,234447334,Akkermansia_muciniphila_55290,2.780718992143849e-05,1.55775942051
700164050,234447334,Roseburia_intestinalis_56239,0.00039389486444888963,1.55775942051
700164050,234447334,Faecalibacterium_prausnitzii_57453,0.0009437062812055305,1.55775942051
700164050,234447334,Bacteroides_uniformis_57318,9.054107036871879e-05,1.55775942051
700164050,234447334,Ruminococcus_bicirculans_59300,9.190164201444286e-05,1.55775942051
700164050,234447334,Bacteroides_xylanisolvens_57185,2.35801550378e-05,1.55775942051
700164050,234447334,Bacteroides_caccae_53434,0.00022969779954956892,1.55775942051
700164050,234447334,Bacteroides_vulgatus_57955,6.914199347147766e-06,1.55775942051
700173686,886389417,Odoribacter_splanchnicus_62174,0.006424687362308388,3.4838243015
700173686,886389417,Ruminococcus_bromii_62047,0.00015004221144197203,3.4838243015
700173686,886389417,Alistipes_shahii_62199,0.010136601895644113,3.4838243015
700173686,886389417,Eubacterium_rectale_56927,0.010208172633009441,3.4838243015
700173686,886389417,Alistipes_sp_60764,0.0002539937468092994,3.4838243015
700173686,886389417,Alistipes_putredinis_61533,0.01233540694489713,3.4838243015
700173686,886389417,Faecalibacterium_cf_62236,0.002422800539263129,3.4838243015
700173686,886389417,Bacteroides_ovatus_58035,0.0008533239638169087,3.4838243015
700173686,886389417,Bacteroides_massiliensis_44749,0.00015140724709243332,3.4838243015
700173686,886389417,Bacteroides_xylanisolvens_57185,0.024039360468495315,3.4838243015
700173686,886389417,Bacteroides_cellulosilyticus_58046,0.0024056926239569044,3.4838243015
700173686,886389417,Bacteroides_uniformis_57318,8.240984991718905e-05,3.4838243015
700173686,886389417,Alistipes_onderdonkii_55464,0.003641756561832887,3.4838243015
700173686,886389417,Bacteroides_caccae_53434,0.009336863330807058,3.4838243015
700173686,886389417,Bacteroides_vulgatus_57955,0.0070852773923636096,3.4838243015
700105685,763456073,Phascolarctobacterium_sp_59817,0.000509311671431331,2.75753534991
700105685,763456073,Butyricimonas_virosa_58742,0.001237818402292405,2.75753534991
700105685,763456073,Bacteroides_caccae_53434,0.0001156050348120424,2.75753534991
700105685,763456073,Akkermansia_muciniphila_55290,5.814595400764517e-05,2.75753534991
700105685,763456073,Alistipes_putredinis_61533,7.44719656904e-06,2.75753534991
700105685,763456073,Alistipes_finegoldii_56071,4.9311331243549574e-05,2.75753534991
700105685,763456073,Alistipes_shahii_62199,0.0003612512931823919,2.75753534991
700105685,763456073,Odoribacter_splanchnicus_62174,0.002252261384524583,2.75753534991
700105685,763456073,Eubacterium_siraeum_57634,0.00021265646864062363,2.75753534991
700105685,763456073,Bacteroides_cellulosilyticus_58046,0.00014841279724653038,2.75753534991
700105685,763456073,Bacteroides_uniformis_57318,4.460711751006142e-05,2.75753534991
700105685,763456073,Parabacteroides_distasonis_56985,0.0004901782518049811,2.75753534991
700105685,763456073,Faecalibacterium_cf_62236,0.00010741453779102865,2.75753534991
700105685,763456073,Roseburia_hominis_61877,0.0016174055533686878,2.75753534991
700105685,763456073,Eubacterium_rectale_56927,8.273409064294727e-05,2.75753534991
700105685,763456073,Bacteroides_vulgatus_57955,0.00572225796703082,2.75753534991
700033726,159713063,Bacteroides_sartorii_54642,7.59828778787826e-05,2.42506357065
700033726,159713063,Bacteroides_faecis_58503,0.0003163456741623128,2.42506357065
700033726,159713063,Alistipes_putredinis_61533,5.760704406582392e-05,2.42506357065
700033726,159713063,Bacteroides_thetaiotaomicron_56941,5.818272067937258e-05,2.42506357065
700033726,159713063,Bacteroides_xylanisolvens_57185,0.000828035768841826,2.42506357065
700033726,159713063,Bacteroides_cellulosilyticus_58046,9.53731519776631e-05,2.42506357065
700033726,159713063,Parabacteroides_distasonis_56985,7.665042051349221e-05,2.42506357065
700033726,159713063,Alistipes_onderdonkii_55464,1.9456498298199315e-05,2.42506357065
700033726,159713063,Bacteroides_stercoris_56735,3.592718198527893e-05,2.42506357065
700033726,159713063,Bacteroidales_bacterium_58650,0.00038449864040853083,2.42506357065
700119987,160319967,Coprobacter_fastidiosus_56550,0.0004986066617814531,2.47633475742
700119987,160319967,Paraprevotella_clara_33712,0.00018325910432735737,2.47633475742
700119987,160319967,Parabacteroides_merdae_56972,0.00012960198289855207,2.47633475742
700119987,160319967,Odoribacter_splanchnicus_62174,2.634499371487519e-05,2.47633475742
700119987,160319967,Alistipes_shahii_62199,3.190341595033084e-05,2.47633475742
700119987,160319967,Bacteroides_faecis_58503,0.0010050236525478023,2.47633475742
700119987,160319967,Alistipes_putredinis_61533,2.8544024030123062e-05,2.47633475742
700119987,160319967,Bacteroides_ovatus_58035,3.860367054134709e-05,2.47633475742
700119987,160319967,Bacteroides_massiliensis_44749,7.961820941751447e-05,2.47633475742
700119987,160319967,Bacteroides_plebeius_61623,7.218636746467971e-05,2.47633475742
700119987,160319967,Bacteroides_xylanisolvens_57185,0.004796569174862251,2.47633475742
700119987,160319967,Sutterella_wadsworthensis_62218,5.0677405455101415e-05,2.47633475742
700119987,160319967,Bacteroides_uniformis_57318,0.012153881409802367,2.47633475742
700119987,160319967,Parabacteroides_distasonis_56985,0.0012280710927946243,2.47633475742
700119987,160319967,Bacteroides_stercoris_56735,2.0685837416465357e-05,2.47633475742
700119987,160319967,Bacteroides_caccae_53434,6.685980167750664e-05,2.47633475742
700119987,160319967,Bacteroides_vulgatus_57955,0.008907833497014978,2.47633475742
700165875,675950834,Barnesiella_intestinihominis_62208,5.9101517570702675e-05,2.73686348009
700165875,675950834,Parabacteroides_merdae_56972,8.737963752406871e-05,2.73686348009
700165875,675950834,Bacteroides_massiliensis_44749,2.1160669460806134e-05,2.73686348009
700165875,675950834,Burkholderiales_bacterium_56577,0.06517780742876711,2.73686348009
700165875,675950834,Prevotella_copri_61740,0.012100087998721233,2.73686348009
700165875,675950834,Oscillibacter_sp_60799,0.00023309519780362884,2.73686348009
700165875,675950834,Alistipes_shahii_62199,0.009149465823012959,2.73686348009
700165875,675950834,Alistipes_putredinis_61533,2.0307248544228774e-05,2.73686348009
700165875,675950834,Alistipes_finegoldii_56071,0.0006179895020826307,2.73686348009
700165875,675950834,Bacteroides_ovatus_58035,0.013563074550145233,2.73686348009
700165875,675950834,Eubacterium_rectale_56927,0.0018296545921101066,2.73686348009
700165875,675950834,Lachnospiraceae_bacterium_51870,0.0015907863968042367,2.73686348009
700165875,675950834,Bacteroides_xylanisolvens_57185,0.010880190738404506,2.73686348009
700165875,675950834,Butyricimonas_virosa_58742,0.021037402116215156,2.73686348009
700165875,675950834,Bacteroides_uniformis_57318,0.012650048380308209,2.73686348009
700165875,675950834,Parabacteroides_distasonis_56985,0.019903157506813464,2.73686348009
700165875,675950834,Alistipes_onderdonkii_55464,0.00043427031227049934,2.73686348009
700165875,675950834,Bacteroides_stercoris_56735,0.00021199415259470149,2.73686348009
700165875,675950834,Bacteroides_faecis_58503,0.00010750183100181009,2.73686348009
700165875,675950834,Bacteroides_caccae_53434,0.00041941855948235575,2.73686348009
700165875,675950834,Bacteroides_vulgatus_57955,0.009276622402220186,2.73686348009
700166025,159733294,Alistipes_shahii_62199,0.000492714734152235,3.03443633221
700166025,159733294,Bacteroides_vulgatus_57955,0.007864627268318719,3.03443633221
700106646,763982056,Dialister_invisus_61905,0.0007909164959254372,2.37836157881
700106646,763982056,Alistipes_finegoldii_56071,0.00011617861976612122,2.37836157881
700106646,763982056,Parabacteroides_merdae_56972,9.917745564080265e-05,2.37836157881
700106646,763982056,Odoribacter_splanchnicus_62174,0.00042894729076615545,2.37836157881
700106646,763982056,Bacteroides_fragilis_54507,0.0001227669246773656,2.37836157881
700106646,763982056,Eubacterium_rectale_56927,0.002101594632861082,2.37836157881
700106646,763982056,Akkermansia_muciniphila_55290,0.0006124382172753482,2.37836157881
700106646,763982056,Alistipes_putredinis_61533,7.504308104986494e-06,2.37836157881
700106646,763982056,Bacteroides_thetaiotaomicron_56941,2.9263264937353398e-05,2.37836157881
700106646,763982056,Bacteroides_ovatus_58035,1.38556748678e-05,2.37836157881
700106646,763982056,Alistipes_shahii_62199,0.00038995189919246293,2.37836157881
700106646,763982056,Sutterella_wadsworthensis_62218,0.0020022027490087728,2.37836157881
700106646,763982056,Bacteroides_xylanisolvens_57185,0.0007877265661852035,2.37836157881
700106646,763982056,Acidaminococcus_intestini_54097,0.0004810872528134368,2.37836157881
700106646,763982056,Bacteroides_cellulosilyticus_58046,7.214978458491985e-05,2.37836157881
700106646,763982056,Bacteroides_uniformis_57318,1.1010248598144972e-05,2.37836157881
700106646,763982056,Parabacteroides_distasonis_56985,1.0480450827947781e-05,2.37836157881
700106646,763982056,Alistipes_onderdonkii_55464,0.003195372713719823,2.37836157881
700106646,763982056,Bacteroides_caccae_53434,8.203784917037687e-05,2.37836157881
700106646,763982056,Bacteroides_vulgatus_57955,0.015198515338393379,2.37836157881
700107566,160097436,Ruminococcus_bromii_62047,0.0012027447800178328,1.52521236962
